"index","unique_id","ds","model_label","cutoff","y","forecast","lower","upper","partition","model_name"
"385","1","2024-11-28T14:00:00.000","enet","2024-11-26T23:00:00.000","420907","454718.65625","405066.4078125","504370.9046875","2","ElasticNet"
"386","1","2024-11-28T14:00:00.000","enet","2024-11-27T11:00:00.000","420907","445768.34375","405063.69453125","486472.99296875","3","ElasticNet"
"387","1","2024-11-28T14:00:00.000","enet","2024-11-27T23:00:00.000","420907","455908.65625","435432.0609375","476385.2515625","4","ElasticNet"
"388","1","2024-11-28T14:00:00.000","knn","2024-11-26T11:00:00.000","420907","451755.40625","426370.840625","477139.971875","1","KNeighborsRegressor"
"389","1","2024-11-28T14:00:00.000","knn","2024-11-26T23:00:00.000","420907","453759.1875","417723.72578125","489794.64921875","2","KNeighborsRegressor"
"390","1","2024-11-28T14:00:00.000","knn","2024-11-27T11:00:00.000","420907","481887.1875","458244.25","505530.125","3","KNeighborsRegressor"
"391","1","2024-11-28T14:00:00.000","knn","2024-11-27T23:00:00.000","420907","463172.40625","447349.83515625","478994.97734375","4","KNeighborsRegressor"
"392","1","2024-11-28T14:00:00.000","mlp","2024-11-26T11:00:00.000","420907","411772.40625","325040.42734375","498504.38515625","1","MLPRegressor"
"393","1","2024-11-28T14:00:00.000","mlp","2024-11-26T23:00:00.000","420907","487509.46875","291346.2171875","683672.7203125","2","MLPRegressor"
"394","1","2024-11-28T14:00:00.000","mlp","2024-11-27T11:00:00.000","420907","392499.25","389831.2140625","395167.2859375","3","MLPRegressor"
"395","1","2024-11-28T14:00:00.000","mlp","2024-11-27T23:00:00.000","420907","476937.59375","423241.5671875","530633.6203125","4","MLPRegressor"
"396","1","2024-11-28T15:00:00.000","enet","2024-11-26T11:00:00.000","440964","451677.4375","402244.23671875","501110.63828125","1","ElasticNet"
"397","1","2024-11-28T15:00:00.000","enet","2024-11-26T23:00:00.000","440964","462985.875","421771.36796875","504200.38203125","2","ElasticNet"
"398","1","2024-11-28T15:00:00.000","enet","2024-11-27T11:00:00.000","440964","453143.28125","418643.73984375","487642.82265625","3","ElasticNet"
"399","1","2024-11-28T15:00:00.000","enet","2024-11-27T23:00:00.000","440964","462959.625","440201.2609375","485717.9890625","4","ElasticNet"
"400","1","2024-11-28T15:00:00.000","knn","2024-11-26T11:00:00.000","440964","458332.8125","432043.1234375","484622.5015625","1","KNeighborsRegressor"
"401","1","2024-11-28T15:00:00.000","knn","2024-11-26T23:00:00.000","440964","460326.8125","428612.553125","492041.071875","2","KNeighborsRegressor"
"402","1","2024-11-28T15:00:00.000","knn","2024-11-27T11:00:00.000","440964","482700.1875","466678.353125","498722.021875","3","KNeighborsRegressor"
"403","1","2024-11-28T15:00:00.000","knn","2024-11-27T23:00:00.000","440964","470054.8125","453457.66796875","486651.95703125","4","KNeighborsRegressor"
"404","1","2024-11-28T15:00:00.000","mlp","2024-11-26T11:00:00.000","440964","417998.40625","336012.43359375","499984.37890625","1","MLPRegressor"
"405","1","2024-11-28T15:00:00.000","mlp","2024-11-26T23:00:00.000","440964","496382.3125","309739.52265625","683025.10234375","2","MLPRegressor"
"406","1","2024-11-28T15:00:00.000","mlp","2024-11-27T11:00:00.000","440964","393718.90625","386462.41640625","400975.39609375","3","MLPRegressor"
"407","1","2024-11-28T15:00:00.000","mlp","2024-11-27T23:00:00.000","440964","484765.5","433124.22421875","536406.77578125","4","MLPRegressor"
"408","1","2024-11-28T16:00:00.000","enet","2024-11-26T11:00:00.000","457446","459317.71875","419996.36953125","498639.06796875","1","ElasticNet"
"409","1","2024-11-28T16:00:00.000","enet","2024-11-26T23:00:00.000","457446","467783.71875","433942.92109375","501624.51640625","2","ElasticNet"
"410","1","2024-11-28T16:00:00.000","enet","2024-11-27T11:00:00.000","457446","458525.34375","429762.85078125","487287.83671875","3","ElasticNet"
"411","1","2024-11-28T16:00:00.000","enet","2024-11-27T23:00:00.000","457446","467111.4375","447082.959375","487139.915625","4","ElasticNet"
"412","1","2024-11-28T16:00:00.000","knn","2024-11-26T11:00:00.000","457446","464633.8125","440404.41328125","488863.21171875","1","KNeighborsRegressor"
"413","1","2024-11-28T16:00:00.000","knn","2024-11-26T23:00:00.000","457446","464011.59375","439137.4140625","488885.7734375","2","KNeighborsRegressor"
"414","1","2024-11-28T16:00:00.000","knn","2024-11-27T11:00:00.000","457446","476863.59375","460080.38125","493646.80625","3","KNeighborsRegressor"
"415","1","2024-11-28T16:00:00.000","knn","2024-11-27T23:00:00.000","457446","473513.8125","457845.2890625","489182.3359375","4","KNeighborsRegressor"
"416","1","2024-11-28T16:00:00.000","mlp","2024-11-26T11:00:00.000","457446","422969.34375","346526.7359375","499411.9515625","1","MLPRegressor"
"417","1","2024-11-28T16:00:00.000","mlp","2024-11-26T23:00:00.000","457446","501872.9375","326088.15703125","677657.71796875","2","MLPRegressor"
"418","1","2024-11-28T16:00:00.000","mlp","2024-11-27T11:00:00.000","457446","392780.71875","375959.66328125","409601.77421875","3","MLPRegressor"
"419","1","2024-11-28T16:00:00.000","mlp","2024-11-27T23:00:00.000","457446","488991.53125","437183.96796875","540799.09453125","4","MLPRegressor"
"420","1","2024-11-28T17:00:00.000","enet","2024-11-26T11:00:00.000","466889","465659.9375","436301.25703125","495018.61796875","1","ElasticNet"
"421","1","2024-11-28T17:00:00.000","enet","2024-11-26T23:00:00.000","466889","469523.9375","441666.66640625","497381.20859375","2","ElasticNet"
"422","1","2024-11-28T17:00:00.000","enet","2024-11-27T11:00:00.000","466889","462059.96875","438074.57265625","486045.36484375","3","ElasticNet"
"423","1","2024-11-28T17:00:00.000","enet","2024-11-27T23:00:00.000","466889","469342.90625","449607.28125","489078.53125","4","ElasticNet"
"424","1","2024-11-28T17:00:00.000","knn","2024-11-26T11:00:00.000","466889","466587.8125","446693.7578125","486481.8671875","1","KNeighborsRegressor"
"425","1","2024-11-28T17:00:00.000","knn","2024-11-26T23:00:00.000","466889","464797.8125","444435.88046875","485159.74453125","2","KNeighborsRegressor"
"426","1","2024-11-28T17:00:00.000","knn","2024-11-27T11:00:00.000","466889","469368.1875","452625.54296875","486110.83203125","3","KNeighborsRegressor"
"427","1","2024-11-28T17:00:00.000","knn","2024-11-27T23:00:00.000","466889","469873.1875","452746.846875","486999.528125","4","KNeighborsRegressor"
"428","1","2024-11-28T17:00:00.000","mlp","2024-11-26T11:00:00.000","466889","427149.25","356877.50703125","497420.99296875","1","MLPRegressor"
"429","1","2024-11-28T17:00:00.000","mlp","2024-11-26T23:00:00.000","466889","504391.46875","339559.184375","669223.753125","2","MLPRegressor"
"430","1","2024-11-28T17:00:00.000","mlp","2024-11-27T11:00:00.000","466889","390941.5625","365619.26484375","416263.86015625","3","MLPRegressor"
"431","1","2024-11-28T17:00:00.000","mlp","2024-11-27T23:00:00.000","466889","490169.9375","435998.30625","544341.56875","4","MLPRegressor"
"432","1","2024-11-28T18:00:00.000","enet","2024-11-26T11:00:00.000","467330","471299.1875","452111.31796875","490487.05703125","1","ElasticNet"
"433","1","2024-11-28T18:00:00.000","enet","2024-11-26T23:00:00.000","467330","469411.15625","447115.89140625","491706.42109375","2","ElasticNet"
"434","1","2024-11-28T18:00:00.000","enet","2024-11-27T11:00:00.000","467330","464218.84375","440799.528125","487638.159375","3","ElasticNet"
"435","1","2024-11-28T18:00:00.000","enet","2024-11-27T23:00:00.000","467330","470117.3125","449635.78046875","490598.84453125","4","ElasticNet"
"436","1","2024-11-28T18:00:00.000","knn","2024-11-26T11:00:00.000","467330","469748.59375","457907.034375","481590.153125","1","KNeighborsRegressor"
"437","1","2024-11-28T18:00:00.000","knn","2024-11-26T23:00:00.000","467330","467453.1875","449241.6234375","485664.7515625","2","KNeighborsRegressor"
"438","1","2024-11-28T18:00:00.000","knn","2024-11-27T11:00:00.000","467330","462770.1875","442991.68828125","482548.68671875","3","KNeighborsRegressor"
"439","1","2024-11-28T18:00:00.000","knn","2024-11-27T23:00:00.000","467330","468905.1875","446689.6125","491120.7625","4","KNeighborsRegressor"
"440","1","2024-11-28T18:00:00.000","mlp","2024-11-26T11:00:00.000","467330","431192.90625","368200.484375","494185.328125","1","MLPRegressor"
"441","1","2024-11-28T18:00:00.000","mlp","2024-11-26T23:00:00.000","467330","505576.03125","351831.76171875","659320.30078125","2","MLPRegressor"
"442","1","2024-11-28T18:00:00.000","mlp","2024-11-27T11:00:00.000","467330","389543.28125","356339.0421875","422747.5203125","3","MLPRegressor"
"443","1","2024-11-28T18:00:00.000","mlp","2024-11-27T23:00:00.000","467330","490317.96875","434498.5515625","546137.3859375","4","MLPRegressor"
"444","1","2024-11-28T19:00:00.000","enet","2024-11-26T11:00:00.000","459047","476888.75","466529.96015625","487247.53984375","1","ElasticNet"
"445","1","2024-11-28T19:00:00.000","enet","2024-11-26T23:00:00.000","459047","469194.3125","445392.7765625","492995.8484375","2","ElasticNet"
"446","1","2024-11-28T19:00:00.000","enet","2024-11-27T11:00:00.000","459047","466160.15625","441286.01015625","491034.30234375","3","ElasticNet"
"447","1","2024-11-28T19:00:00.000","enet","2024-11-27T23:00:00.000","459047","470337.375","448054.596875","492620.153125","4","ElasticNet"
"448","1","2024-11-28T19:00:00.000","knn","2024-11-26T11:00:00.000","459047","469283","463502.190625","475063.809375","1","KNeighborsRegressor"
"449","1","2024-11-28T19:00:00.000","knn","2024-11-26T23:00:00.000","459047","466224","450268.1515625","482179.8484375","2","KNeighborsRegressor"
"450","1","2024-11-28T19:00:00.000","knn","2024-11-27T11:00:00.000","459047","458077.59375","434134.3453125","482020.8421875","3","KNeighborsRegressor"
"451","1","2024-11-28T19:00:00.000","knn","2024-11-27T23:00:00.000","459047","468663.8125","446691.4171875","490636.2078125","4","KNeighborsRegressor"
"452","1","2024-11-28T19:00:00.000","mlp","2024-11-26T11:00:00.000","459047","435695.3125","379477.68203125","491912.94296875","1","MLPRegressor"
"453","1","2024-11-28T19:00:00.000","mlp","2024-11-26T23:00:00.000","459047","506914.9375","357484.74296875","656345.13203125","2","MLPRegressor"
"454","1","2024-11-28T19:00:00.000","mlp","2024-11-27T11:00:00.000","459047","389801.125","350406.51015625","429195.73984375","3","MLPRegressor"
"455","1","2024-11-28T19:00:00.000","mlp","2024-11-27T23:00:00.000","459047","491097.78125","434670.30625","547525.25625","4","MLPRegressor"
"456","1","2024-11-28T20:00:00.000","enet","2024-11-26T11:00:00.000","449599","482836.40625","480813.0203125","484859.7921875","1","ElasticNet"
"457","1","2024-11-28T20:00:00.000","enet","2024-11-26T23:00:00.000","449599","470417.125","446049.7578125","494784.4921875","2","ElasticNet"
"458","1","2024-11-28T20:00:00.000","enet","2024-11-27T11:00:00.000","449599","469140.96875","444752.7265625","493529.2109375","3","ElasticNet"
"459","1","2024-11-28T20:00:00.000","enet","2024-11-27T23:00:00.000","449599","471643.25","449176.9578125","494109.5421875","4","ElasticNet"
"460","1","2024-11-28T20:00:00.000","knn","2024-11-26T11:00:00.000","449599","468507.8125","464294.99140625","472720.63359375","1","KNeighborsRegressor"
"461","1","2024-11-28T20:00:00.000","knn","2024-11-26T23:00:00.000","449599","464833.59375","446316.73359375","483350.45390625","2","KNeighborsRegressor"
"462","1","2024-11-28T20:00:00.000","knn","2024-11-27T11:00:00.000","449599","451724.8125","424669.55703125","478780.06796875","3","KNeighborsRegressor"
"463","1","2024-11-28T20:00:00.000","knn","2024-11-27T23:00:00.000","449599","462442.8125","438549.00703125","486336.61796875","4","KNeighborsRegressor"
"464","1","2024-11-28T20:00:00.000","mlp","2024-11-26T11:00:00.000","449599","440891.5625","392147.74140625","489635.38359375","1","MLPRegressor"
"465","1","2024-11-28T20:00:00.000","mlp","2024-11-26T23:00:00.000","449599","509896.21875","359915.3734375","659877.0640625","2","MLPRegressor"
"466","1","2024-11-28T20:00:00.000","mlp","2024-11-27T11:00:00.000","449599","392549.96875","347275.0140625","437824.9234375","3","MLPRegressor"
"467","1","2024-11-28T20:00:00.000","mlp","2024-11-27T23:00:00.000","449599","493594.75","437138.91953125","550050.58046875","4","MLPRegressor"
"468","1","2024-11-28T21:00:00.000","enet","2024-11-26T11:00:00.000","441221","489081.90625","485638.2515625","492525.5609375","1","ElasticNet"
"469","1","2024-11-28T21:00:00.000","enet","2024-11-26T23:00:00.000","441221","473932.8125","450023.3421875","497842.2828125","2","ElasticNet"
"470","1","2024-11-28T21:00:00.000","enet","2024-11-27T11:00:00.000","441221","473662.5625","450198.09140625","497127.03359375","3","ElasticNet"
"471","1","2024-11-28T21:00:00.000","enet","2024-11-27T23:00:00.000","441221","475191.125","455056.31484375","495325.93515625","4","ElasticNet"
"472","1","2024-11-28T21:00:00.000","knn","2024-11-26T11:00:00.000","441221","467695.59375","459971.30390625","475419.88359375","1","KNeighborsRegressor"
"473","1","2024-11-28T21:00:00.000","knn","2024-11-26T23:00:00.000","441221","462374.8125","438617.15546875","486132.46953125","2","KNeighborsRegressor"
"474","1","2024-11-28T21:00:00.000","knn","2024-11-27T11:00:00.000","441221","452498.40625","425878.63671875","479118.17578125","3","KNeighborsRegressor"
"475","1","2024-11-28T21:00:00.000","knn","2024-11-27T23:00:00.000","441221","461189","434531.7546875","487846.2453125","4","KNeighborsRegressor"
"476","1","2024-11-28T21:00:00.000","mlp","2024-11-26T11:00:00.000","441221","446482.96875","402906.3953125","490059.5421875","1","MLPRegressor"
"477","1","2024-11-28T21:00:00.000","mlp","2024-11-26T23:00:00.000","441221","515079","364218.7375","665939.2625","2","MLPRegressor"
"478","1","2024-11-28T21:00:00.000","mlp","2024-11-27T11:00:00.000","441221","397590.53125","349035.35859375","446145.70390625","3","MLPRegressor"
"479","1","2024-11-28T21:00:00.000","mlp","2024-11-27T23:00:00.000","441221","498580.625","445039.61875","552121.63125","4","MLPRegressor"
"480","1","2024-11-28T22:00:00.000","enet","2024-11-26T11:00:00.000","436499","494848.34375","490191.65546875","499505.03203125","1","ElasticNet"
"481","1","2024-11-28T22:00:00.000","enet","2024-11-26T23:00:00.000","436499","479394.09375","455924.2546875","502863.9328125","2","ElasticNet"
"482","1","2024-11-28T22:00:00.000","enet","2024-11-27T11:00:00.000","436499","479091.25","455613.9796875","502568.5203125","3","ElasticNet"
"483","1","2024-11-28T22:00:00.000","enet","2024-11-27T23:00:00.000","436499","480305.3125","463100.40859375","497510.21640625","4","ElasticNet"
"484","1","2024-11-28T22:00:00.000","knn","2024-11-26T11:00:00.000","436499","468484.40625","457812.39140625","479156.42109375","1","KNeighborsRegressor"
"485","1","2024-11-28T22:00:00.000","knn","2024-11-26T23:00:00.000","436499","463216.40625","433915.39296875","492517.41953125","2","KNeighborsRegressor"
"486","1","2024-11-28T22:00:00.000","knn","2024-11-27T11:00:00.000","436499","456819","432900.5765625","480737.4234375","3","KNeighborsRegressor"
"487","1","2024-11-28T22:00:00.000","knn","2024-11-27T23:00:00.000","436499","463801.59375","449251.884375","478351.303125","4","KNeighborsRegressor"
"488","1","2024-11-28T22:00:00.000","mlp","2024-11-26T11:00:00.000","436499","451661.3125","410048.2796875","493274.3453125","1","MLPRegressor"
"489","1","2024-11-28T22:00:00.000","mlp","2024-11-26T23:00:00.000","436499","522150","369713.0125","674586.9875","2","MLPRegressor"
"490","1","2024-11-28T22:00:00.000","mlp","2024-11-27T11:00:00.000","436499","403999.28125","355148.32734375","452850.23515625","3","MLPRegressor"
"491","1","2024-11-28T22:00:00.000","mlp","2024-11-27T23:00:00.000","436499","505325.75","454127.4140625","556524.0859375","4","MLPRegressor"
"492","1","2024-11-28T23:00:00.000","enet","2024-11-26T11:00:00.000","435231","499026.375","495788.4328125","502264.3171875","1","ElasticNet"
"493","1","2024-11-28T23:00:00.000","enet","2024-11-26T23:00:00.000","435231","485542.03125","460279.7578125","510804.3046875","2","ElasticNet"
"494","1","2024-11-28T23:00:00.000","enet","2024-11-27T11:00:00.000","435231","484299.71875","457720.78828125","510878.64921875","3","ElasticNet"
"495","1","2024-11-28T23:00:00.000","enet","2024-11-27T23:00:00.000","435231","485925.4375","469991.08671875","501859.78828125","4","ElasticNet"
"496","1","2024-11-28T23:00:00.000","knn","2024-11-26T11:00:00.000","435231","472792.59375","458071.7","487513.4875","1","KNeighborsRegressor"
"497","1","2024-11-28T23:00:00.000","knn","2024-11-26T23:00:00.000","435231","471117","435555.9625","506678.0375","2","KNeighborsRegressor"
"498","1","2024-11-28T23:00:00.000","knn","2024-11-27T11:00:00.000","435231","469372.40625","440978.64296875","497766.16953125","3","KNeighborsRegressor"
"499","1","2024-11-28T23:00:00.000","knn","2024-11-27T23:00:00.000","435231","472351.59375","461024.47421875","483678.71328125","4","KNeighborsRegressor"
"500","1","2024-11-28T23:00:00.000","mlp","2024-11-26T11:00:00.000","435231","455282.90625","409822.13203125","500743.68046875","1","MLPRegressor"
"501","1","2024-11-28T23:00:00.000","mlp","2024-11-26T23:00:00.000","435231","529641.75","373513.4609375","685770.0390625","2","MLPRegressor"
"502","1","2024-11-28T23:00:00.000","mlp","2024-11-27T11:00:00.000","435231","410373.84375","366444.46796875","454303.21953125","3","MLPRegressor"
"503","1","2024-11-28T23:00:00.000","mlp","2024-11-27T23:00:00.000","435231","512591.5625","460633.17421875","564549.95078125","4","MLPRegressor"
"504","1","2024-11-29T00:00:00.000","enet","2024-11-26T11:00:00.000","434944","499023.84375","491930.82421875","506116.86328125","1","ElasticNet"
"505","1","2024-11-29T00:00:00.000","enet","2024-11-26T23:00:00.000","434944","489140.5","464673.28828125","513607.71171875","2","ElasticNet"
"506","1","2024-11-29T00:00:00.000","enet","2024-11-27T11:00:00.000","434944","486647.84375","459108.06015625","514187.62734375","3","ElasticNet"
"507","1","2024-11-29T00:00:00.000","enet","2024-11-27T23:00:00.000","434944","489290.90625","476170.60625","502411.20625","4","ElasticNet"
"508","1","2024-11-29T00:00:00.000","knn","2024-11-26T11:00:00.000","434944","477366.40625","466451.3578125","488281.4546875","1","KNeighborsRegressor"
"509","1","2024-11-29T00:00:00.000","knn","2024-11-26T23:00:00.000","434944","475143.8125","436058.37734375","514229.24765625","2","KNeighborsRegressor"
"510","1","2024-11-29T00:00:00.000","knn","2024-11-27T11:00:00.000","434944","478934.8125","449900.48359375","507969.14140625","3","KNeighborsRegressor"
"511","1","2024-11-29T00:00:00.000","knn","2024-11-27T23:00:00.000","434944","480517.1875","471962.31171875","489072.06328125","4","KNeighborsRegressor"
"512","1","2024-11-29T00:00:00.000","mlp","2024-11-26T11:00:00.000","434944","456098.6875","409040.4421875","503156.9328125","1","MLPRegressor"
"513","1","2024-11-29T00:00:00.000","mlp","2024-11-26T23:00:00.000","434944","535680.375","380509.5359375","690851.2140625","2","MLPRegressor"
"514","1","2024-11-29T00:00:00.000","mlp","2024-11-27T11:00:00.000","434944","414772.90625","373274.64453125","456271.16796875","3","MLPRegressor"
"515","1","2024-11-29T00:00:00.000","mlp","2024-11-27T23:00:00.000","434944","518641.09375","467677.9109375","569604.2765625","4","MLPRegressor"
"516","1","2024-11-29T01:00:00.000","enet","2024-11-26T11:00:00.000","434876","494261.6875","485536.21875","502987.15625","1","ElasticNet"
"517","1","2024-11-29T01:00:00.000","enet","2024-11-26T23:00:00.000","434876","488659.46875","469611.6515625","507707.2859375","2","ElasticNet"
"518","1","2024-11-29T01:00:00.000","enet","2024-11-27T11:00:00.000","434876","485314.40625","461495.584375","509133.228125","3","ElasticNet"
"519","1","2024-11-29T01:00:00.000","enet","2024-11-27T23:00:00.000","434876","488966.1875","481566.79453125","496365.58046875","4","ElasticNet"
"520","1","2024-11-29T01:00:00.000","knn","2024-11-26T11:00:00.000","434876","475774.59375","469795.4453125","481753.7421875","1","KNeighborsRegressor"
"521","1","2024-11-29T01:00:00.000","knn","2024-11-26T23:00:00.000","434876","476200.8125","443691.7125","508709.9125","2","KNeighborsRegressor"
"522","1","2024-11-29T01:00:00.000","knn","2024-11-27T11:00:00.000","434876","477677.1875","449226.04453125","506128.33046875","3","KNeighborsRegressor"
"523","1","2024-11-29T01:00:00.000","knn","2024-11-27T23:00:00.000","434876","482086.59375","475397.39296875","488775.79453125","4","KNeighborsRegressor"
"524","1","2024-11-29T01:00:00.000","mlp","2024-11-26T11:00:00.000","434876","453244.71875","411623.796875","494865.640625","1","MLPRegressor"
"525","1","2024-11-29T01:00:00.000","mlp","2024-11-26T23:00:00.000","434876","538357.75","391067.99375","685647.50625","2","MLPRegressor"
"526","1","2024-11-29T01:00:00.000","mlp","2024-11-27T11:00:00.000","434876","415746.40625","369804.51171875","461688.30078125","3","MLPRegressor"
"527","1","2024-11-29T01:00:00.000","mlp","2024-11-27T23:00:00.000","434876","521936.75","475912.4421875","567961.0578125","4","MLPRegressor"
"528","1","2024-11-29T02:00:00.000","enet","2024-11-26T11:00:00.000","434605","484777.96875","472304.13359375","497251.80390625","1","ElasticNet"
"529","1","2024-11-29T02:00:00.000","enet","2024-11-26T23:00:00.000","434605","483123.65625","470706.115625","495541.196875","2","ElasticNet"
"530","1","2024-11-29T02:00:00.000","enet","2024-11-27T11:00:00.000","434605","479687.65625","461215.1625","498160.15","3","ElasticNet"
"531","1","2024-11-29T02:00:00.000","enet","2024-11-27T23:00:00.000","434605","483655.75","479605.43515625","487706.06484375","4","ElasticNet"
"532","1","2024-11-29T02:00:00.000","knn","2024-11-26T11:00:00.000","434605","471086.8125","463088.6515625","479084.9734375","1","KNeighborsRegressor"
"533","1","2024-11-29T02:00:00.000","knn","2024-11-26T23:00:00.000","434605","471086.8125","449687.99375","492485.63125","2","KNeighborsRegressor"
"534","1","2024-11-29T02:00:00.000","knn","2024-11-27T11:00:00.000","434605","475535.40625","446998.37734375","504072.43515625","3","KNeighborsRegressor"
"535","1","2024-11-29T02:00:00.000","knn","2024-11-27T23:00:00.000","434605","480175.1875","473436.35703125","486914.01796875","4","KNeighborsRegressor"
"536","1","2024-11-29T02:00:00.000","mlp","2024-11-26T11:00:00.000","434605","446349.15625","409017.26171875","483681.05078125","1","MLPRegressor"
"537","1","2024-11-29T02:00:00.000","mlp","2024-11-26T23:00:00.000","434605","536135.625","400052.88984375","672218.36015625","2","MLPRegressor"
"538","1","2024-11-29T02:00:00.000","mlp","2024-11-27T11:00:00.000","434605","412360.8125","362490.09921875","462231.52578125","3","MLPRegressor"
"539","1","2024-11-29T02:00:00.000","mlp","2024-11-27T23:00:00.000","434605","520996.59375","480545.6296875","561447.5578125","4","MLPRegressor"
"540","1","2024-11-29T03:00:00.000","enet","2024-11-26T11:00:00.000","432335","471388.625","454820.340625","487956.909375","1","ElasticNet"
"541","1","2024-11-29T03:00:00.000","enet","2024-11-26T23:00:00.000","432335","472586","458262.3625","486909.6375","2","ElasticNet"
"542","1","2024-11-29T03:00:00.000","enet","2024-11-27T11:00:00.000","432335","469769.15625","455882.0703125","483656.2421875","3","ElasticNet"
"543","1","2024-11-29T03:00:00.000","enet","2024-11-27T23:00:00.000","432335","473235.0625","467269.253125","479200.871875","4","ElasticNet"
"544","1","2024-11-29T03:00:00.000","knn","2024-11-26T11:00:00.000","432335","461697","447450.78671875","475943.21328125","1","KNeighborsRegressor"
"545","1","2024-11-29T03:00:00.000","knn","2024-11-26T23:00:00.000","432335","461697","447125.62578125","476268.37421875","2","KNeighborsRegressor"
"546","1","2024-11-29T03:00:00.000","knn","2024-11-27T11:00:00.000","432335","468713.59375","439925.45","497501.7375","3","KNeighborsRegressor"
"547","1","2024-11-29T03:00:00.000","knn","2024-11-27T23:00:00.000","432335","472697.59375","464251.94921875","481143.23828125","4","KNeighborsRegressor"
"548","1","2024-11-29T03:00:00.000","mlp","2024-11-26T11:00:00.000","432335","435819.53125","402630.446875","469008.615625","1","MLPRegressor"
"549","1","2024-11-29T03:00:00.000","mlp","2024-11-26T23:00:00.000","432335","528560.5625","405097.2171875","652023.9078125","2","MLPRegressor"
"550","1","2024-11-29T03:00:00.000","mlp","2024-11-27T11:00:00.000","432335","404488.09375","350542.1703125","458434.0171875","3","MLPRegressor"
"551","1","2024-11-29T03:00:00.000","mlp","2024-11-27T23:00:00.000","432335","515243.4375","479769.26796875","550717.60703125","4","MLPRegressor"
"552","1","2024-11-29T04:00:00.000","enet","2024-11-26T11:00:00.000","426643","455411.28125","434130.52578125","476692.03671875","1","ElasticNet"
"553","1","2024-11-29T04:00:00.000","enet","2024-11-26T23:00:00.000","426643","458064.84375","439914.309375","476215.378125","2","ElasticNet"
"554","1","2024-11-29T04:00:00.000","enet","2024-11-27T11:00:00.000","426643","456497.21875","441066.23984375","471928.19765625","3","ElasticNet"
"555","1","2024-11-29T04:00:00.000","enet","2024-11-27T23:00:00.000","426643","459040.3125","445810.12265625","472270.50234375","4","ElasticNet"
"556","1","2024-11-29T04:00:00.000","knn","2024-11-26T11:00:00.000","426643","448949.1875","433836.203125","464062.171875","1","KNeighborsRegressor"
"557","1","2024-11-29T04:00:00.000","knn","2024-11-26T23:00:00.000","426643","449044.40625","436221.8625","461866.95","2","KNeighborsRegressor"
"558","1","2024-11-29T04:00:00.000","knn","2024-11-27T11:00:00.000","426643","456465.8125","429649.0765625","483282.5484375","3","KNeighborsRegressor"
"559","1","2024-11-29T04:00:00.000","knn","2024-11-27T23:00:00.000","426643","458380.59375","446197.50625","470563.68125","4","KNeighborsRegressor"
"560","1","2024-11-29T04:00:00.000","mlp","2024-11-26T11:00:00.000","426643","422739.78125","393159.1921875","452320.3703125","1","MLPRegressor"
"561","1","2024-11-29T04:00:00.000","mlp","2024-11-26T23:00:00.000","426643","516286.84375","394692.09921875","637881.58828125","2","MLPRegressor"
"562","1","2024-11-29T04:00:00.000","mlp","2024-11-27T11:00:00.000","426643","393095.9375","335477.74609375","450714.12890625","3","MLPRegressor"
"563","1","2024-11-29T04:00:00.000","mlp","2024-11-27T23:00:00.000","426643","505120.25","474438.80703125","535801.69296875","4","MLPRegressor"
"564","1","2024-11-29T05:00:00.000","enet","2024-11-26T11:00:00.000","418229","438515.5","413926.47421875","463104.52578125","1","ElasticNet"
"565","1","2024-11-29T05:00:00.000","enet","2024-11-26T23:00:00.000","418229","441349.125","419493.10859375","463205.14140625","2","ElasticNet"
"566","1","2024-11-29T05:00:00.000","enet","2024-11-27T11:00:00.000","418229","441588.03125","425287.73828125","457888.32421875","3","ElasticNet"
"567","1","2024-11-29T05:00:00.000","enet","2024-11-27T23:00:00.000","418229","443238.40625","423738.69140625","462738.12109375","4","ElasticNet"
"568","1","2024-11-29T05:00:00.000","knn","2024-11-26T11:00:00.000","418229","432402.1875","415787.36953125","449017.00546875","1","KNeighborsRegressor"
"569","1","2024-11-29T05:00:00.000","knn","2024-11-26T23:00:00.000","418229","431906","415548.94921875","448263.05078125","2","KNeighborsRegressor"
"570","1","2024-11-29T05:00:00.000","knn","2024-11-27T11:00:00.000","418229","438905.8125","415563.22734375","462248.39765625","3","KNeighborsRegressor"
"571","1","2024-11-29T05:00:00.000","knn","2024-11-27T23:00:00.000","418229","440972.8125","432400.23203125","449545.39296875","4","KNeighborsRegressor"
"572","1","2024-11-29T05:00:00.000","mlp","2024-11-26T11:00:00.000","418229","408736.125","382845.83359375","434626.41640625","1","MLPRegressor"
"573","1","2024-11-29T05:00:00.000","mlp","2024-11-26T23:00:00.000","418229","501114.3125","378582.00390625","623646.62109375","2","MLPRegressor"
"574","1","2024-11-29T05:00:00.000","mlp","2024-11-27T11:00:00.000","418229","379825.9375","317789.25546875","441862.61953125","3","MLPRegressor"
"575","1","2024-11-29T05:00:00.000","mlp","2024-11-27T23:00:00.000","418229","492241.65625","461795.82109375","522687.49140625","4","MLPRegressor"
"576","1","2024-11-29T06:00:00.000","enet","2024-11-26T11:00:00.000","410522","422643.15625","395463.73046875","449822.58203125","1","ElasticNet"
"577","1","2024-11-29T06:00:00.000","enet","2024-11-26T23:00:00.000","410522","424752.5","399461.021875","450043.978125","2","ElasticNet"
