unique_id,ds,cutoff,y,lightGBM,xgboost,linear_regression,lasso,ridge,lightGBM-lo-95,lightGBM-hi-95,xgboost-lo-95,xgboost-hi-95,linear_regression-lo-95,linear_regression-hi-95,lasso-lo-95,lasso-hi-95,ridge-lo-95,ridge-hi-95
1,2024-04-20 04:00:00,2024-04-17 23:00:00,417690.76,432726.48164153396,410486.9,418305.12021824147,416149.6190780497,418305.31804975483,422604.41518096713,442848.5481021008,393572.070125,427401.742375,404662.70896730246,431947.5314691805,403040.99015421985,429258.2480018796,404663.0376063938,431947.59849311586
1,2024-04-20 05:00:00,2024-04-17 23:00:00,397700.2,410761.42154697067,391271.97,398916.84366030013,396813.7735715707,398917.06258812576,400653.0787487346,420869.7643452067,374568.69096875,407975.24653125,381052.9340312491,416780.7532893512,379801.5846300148,413825.9625131266,381053.3628587409,416780.7623175106
1,2024-04-20 06:00:00,2024-04-17 23:00:00,381156.51,393215.3137174878,374689.78,381919.1639778678,380103.2215350647,381919.4022546698,385207.3441948972,401223.28324007837,359521.2428125,389858.3196875,361412.1720062448,402426.15594949084,360394.65185674484,399811.79121338454,361412.6162545928,402426.18825474684
1,2024-04-20 07:00:00,2024-04-17 23:00:00,369841.94,379568.52558871877,362114.62,369307.0398536507,368067.9108603974,369307.2950030673,371089.1171741549,388047.93400328263,346479.08109374996,377750.16890625004,346291.8143851403,392322.26532216114,345515.73725517263,390620.08446562215,346292.2714373376,392322.31856879697
1,2024-04-20 08:00:00,2024-04-17 23:00:00,360969.67,370358.51229001617,353498.06,362690.2198914173,361949.5333777457,362690.48804871127,360621.6683775565,380095.35620247584,337100.49796875,369895.62703125,336609.510693034,388770.92908980063,335325.08069185604,388573.9860636354,336609.8782731858,388771.0978242367
1,2024-04-20 09:00:00,2024-04-17 23:00:00,356426.59,363926.80043690506,350144.25,362462.67756876885,361851.32494912,362462.95368979475,350599.41657034133,377254.1843034688,334351.1715625,365937.3284375,332122.1563509728,392803.1987865649,331119.9290474102,392582.7208508298,332122.5281048061,392803.3792747834
1,2024-04-20 10:00:00,2024-04-17 23:00:00,356047.24,363278.25433976424,349153.25,367743.46491355135,366937.5253140467,367743.7441322124,346366.3759254659,380190.1327540626,330234.97084375,368071.52915625,337393.63818020764,398093.29164689506,336651.32146191376,397223.72916617966,337394.011401264,398093.47686316085
1,2024-04-20 11:00:00,2024-04-17 23:00:00,360684.14,365423.8116384212,354169.53,376943.46501540183,375852.8896424928,376943.74309273955,342363.25723303884,388484.3660438036,329766.461375,378572.601125,352886.80037417874,401000.1296566249,352454.9233897255,399250.8558952601,352887.2057507408,401000.2804347383
1,2024-04-20 12:00:00,2024-04-17 23:00:00,369649.16,373085.1621698574,361891.2,388290.5532069514,386966.019325865,388290.8263961776,348524.50862603396,397645.8157136809,338928.926375,384853.448625,360419.7012591557,416161.40515474713,359204.562396572,414727.4762551581,360419.8744684489,416161.77832390624
1,2024-04-20 13:00:00,2024-04-17 23:00:00,383207.6,382690.4183636975,374898.47,400133.5477589122,398587.66093327745,400133.8141518571,361516.49985598377,403864.3368714112,357138.15353124996,392658.78396875004,371687.2712274178,428579.8242904066,371756.6887538048,425418.63311275013,371687.1734172352,428580.454886479
1,2024-04-20 14:00:00,2024-04-17 23:00:00,396254.44,393670.8124225189,387454.9,411246.88495630166,409482.7349625215,411247.14460848,378765.13661316194,408576.4882318759,370014.23953125,404895.57296875,380919.6126207486,441574.15729185473,380861.13076384953,438104.3391611935,380919.4257953545,441574.8634216055
1,2024-04-20 15:00:00,2024-04-17 23:00:00,407135.4,405406.7382970087,403931.03,421060.1595007941,419244.6761853367,421060.41287885647,394307.30996663176,416506.1666273856,385835.95021875,422026.11228125,390255.4760302481,451864.84297134005,390107.5203380317,448381.83203264175,390255.2894137959,451865.536343917
1,2024-04-20 16:00:00,2024-04-17 23:00:00,415271.16,413724.90049469913,413314.9,429658.89749006944,428084.5588299151,429659.1450299261,400886.49687156035,426563.3041178379,391020.90446875,435608.90803125,401908.2773413229,457409.517638816,401725.0108167078,454444.10684312246,401908.0915013836,457410.1985584686
1,2024-04-20 17:00:00,2024-04-17 23:00:00,420760.06,418474.8848753745,419376.53,437560.16954291635,436347.14190791367,437560.412395226,401454.792540735,435494.977210014,395485.11440625,443267.94809375,415106.69133535185,460013.64775048086,414792.899230344,457901.38458548335,415106.5062924728,460014.3184979792
1,2024-04-20 18:00:00,2024-04-17 23:00:00,424307.31,422090.8123276073,422571.16,445188.2410828291,444249.8676334534,445188.4815094744,401894.622753618,442287.0019015966,396371.078875,448771.233625,426593.24702439207,463783.2351412661,425285.068509907,463214.6667569998,426593.1751798879,463783.7878390609
1,2024-04-20 19:00:00,2024-04-17 23:00:00,424905.0,426650.8165206156,425199.78,452659.40745719336,451900.37551304145,452659.64828668826,406570.00337488326,446731.62966634793,400851.8415,449547.721,431219.4686065171,474099.3463078696,430373.3555721036,473427.3954539793,431219.7814749446,474099.5150984319
1,2024-04-20 20:00:00,2024-04-17 23:00:00,426189.26,429812.9443666023,431954.84,459782.44389160804,459270.1263490712,459782.68790506985,409837.78469536954,449788.10403783503,408185.70503125,455723.98246875,434739.97494125325,484824.9128419628,433833.8166819897,484706.43601615273,434740.28605702467,484825.089753115
1,2024-04-20 21:00:00,2024-04-17 23:00:00,428030.71,433708.2157475592,440056.06,466308.20676343096,465904.9639471375,466308.45487702807,410179.40428000846,457237.02721510996,412192.41603125,467919.70896875,441081.1064154153,491535.30711144663,440058.9343326487,491750.99356162635,441081.4154129337,491535.49434112245
1,2024-04-20 22:00:00,2024-04-17 23:00:00,430658.69,436738.93457501754,447464.7,471260.4069555926,470573.38391604944,471260.65998151345,413798.81700485724,459679.05214517785,414034.80606250005,480894.5689375,446851.70676911226,495669.107142073,445614.3268191064,495532.44101299247,446852.0144807303,495669.3054822966
1,2024-04-20 23:00:00,2024-04-17 23:00:00,431127.53,442421.5921805814,448987.06,473171.998506397,471857.6751825875,473172.25834297604,419373.9625084024,465469.2218527604,413456.647375,484517.477625,448547.9621323358,497796.0348804582,447024.987260694,496690.3631044811,448548.270719688,497796.2459662641
1,2024-04-19 00:00:00,2024-04-18 23:00:00,491009.16,491324.0879099934,492295.6,493062.2158973431,493449.9274942383,493062.22489553795,487259.1435712439,495389.03224874294,489533.76078124996,495057.42671875004,490156.7947491075,495967.63704557874,490786.9924986417,496112.8624898349,490156.802317878,495967.64747319795
1,2024-04-19 01:00:00,2024-04-18 23:00:00,485987.26,483582.96147701534,486310.4,484409.7986201211,484208.3366443641,484409.8215946878,479660.9062758285,487505.0166782022,482172.06368749996,490448.74881250004,477774.91341153765,491044.6838287045,478147.58070931264,490269.0925794156,477774.9341074153,491044.7090819603
1,2024-04-19 02:00:00,2024-04-18 23:00:00,476195.28,472242.5613112957,475924.62,469135.6467068744,468504.1108091392,469135.6840853254,467480.86835757643,477004.254265015,467213.17075,484636.07925,459096.44790406735,479174.8455096815,458999.10736325965,478009.11425501877,459096.5069127015,479174.8612579493
1,2024-04-19 03:00:00,2024-04-18 23:00:00,455811.0,450812.2002858924,460535.06,447903.85176638194,447416.0078150522,447903.9018625121,445820.4642638363,455803.93630794855,445838.9813125,475231.1436875,436776.8124272176,459030.89110554627,437161.53732798557,457670.4783021188,436776.8940447458,459030.90968027845
1,2024-04-19 04:00:00,2024-04-18 23:00:00,432488.56,428891.4884804557,437507.1,424978.47208718484,424382.4655955139,424978.5332145596,424194.6706898674,433588.306271044,415181.69337500003,459832.49412499997,414490.8353323922,435466.1088419775,415034.28841790435,433730.6427731234,414490.9393156412,435466.127113478
1,2024-04-19 05:00:00,2024-04-18 23:00:00,409507.77,406477.1437124515,413807.25,403726.5583868632,402918.3064872999,403726.62857270654,401920.21567702666,411034.07174787635,390713.2190625,436901.2809375,393824.18297537806,413628.93379834836,394502.1485666451,411334.4644079548,393824.30883685895,413628.9483085541
1,2024-04-19 06:00:00,2024-04-18 23:00:00,390603.45,389496.70032288576,393888.06,386082.79071098357,385321.2453058949,386082.86801974365,385804.02325604425,393189.3773897273,373043.43496875,414732.69003125,376541.0286266046,395624.55279536254,377234.153004123,393408.33760766673,376541.17590092326,395624.56013856403
1,2024-04-19 07:00:00,2024-04-18 23:00:00,375785.44,376936.2621426812,377991.75,373882.603529418,372676.4933473063,373882.6869428862,373296.4728975265,380576.05138783593,361282.1658125,394701.3341875,365123.78669291653,382641.4203659195,365338.9336360925,380014.05305852013,365123.95487232425,382641.4190134482
1,2024-04-19 08:00:00,2024-04-18 23:00:00,367439.93,368649.51272888,367214.88,367053.40400984394,365961.3339548735,367053.49207311665,364228.94197367504,373070.0834840849,353768.37221875,380661.37778125005,358499.66360417334,375607.14441551454,357067.41618477483,374855.25172497216,358499.8551343515,375607.12901188177
1,2024-04-19 09:00:00,2024-04-18 23:00:00,364717.67,365309.3382982863,362515.03,367112.4004924996,367137.37417591363,367112.4924454227,357647.82112130395,372970.8554752687,351778.45025,373251.61225,356666.4059057356,377558.39507926354,355551.0462884461,378723.70206338115,356666.60069805774,377558.38419278763
1,2024-04-19 10:00:00,2024-04-18 23:00:00,369914.61,370968.39707633253,368110.78,375471.487489302,375914.700053472,375471.5827926104,361229.056927986,380707.7372246791,362277.61446875,373943.94803125,361215.48972211767,389727.48525648634,359972.9881241503,391856.4119827937,361215.6170241619,389727.54856105894
1,2024-04-19 11:00:00,2024-04-18 23:00:00,388118.08,385977.76782797265,380565.34,389254.1735695915,388983.4722483773,389254.26980281225,371534.6766366638,400420.8590192815,374798.33978125,386332.34771875,374899.66085281566,403608.6862863673,374487.239192475,403479.7053042796,374899.6453064664,403608.8942991581
1,2024-04-19 12:00:00,2024-04-18 23:00:00,407171.35,403767.4624808461,398451.4,403976.7968169129,403143.3507639881,403976.89083139657,386983.37744388933,420551.54751780286,390916.84678125003,405985.96571874997,384463.27623823046,423490.3173955953,384071.06476035144,422215.63676762476,384463.25747136277,423490.52419143036
1,2024-04-19 13:00:00,2024-04-18 23:00:00,419256.07,418151.64176217566,415153.78,417576.08287216735,416779.77575195953,417576.17353719415,404004.6821075069,432298.6014168444,407846.04675,422461.51575,396368.16731278296,438783.99843155174,396176.5643304219,437382.98717349715,396368.1457705854,438784.2013038029
1,2024-04-19 14:00:00,2024-04-18 23:00:00,428227.52,430019.6148766329,427088.66,430078.59703438333,429332.6592177385,430078.6851381466,419987.6983867815,440051.53136648436,417999.96928125,436177.34321875,408836.23633534095,451320.9577334257,408814.06294106896,449851.2554944081,408836.2433937768,451321.12688251643
1,2024-04-19 15:00:00,2024-04-18 23:00:00,435661.5,440050.26758468046,438813.66,441010.0870551723,440543.8613628858,441010.1729868646,429679.9055817443,450420.62958761666,430265.55284375,447361.75965625,417876.0717196985,464144.1023906461,417799.30176107306,463288.42096469854,417876.07921917265,464144.2667545565
1,2024-04-19 16:00:00,2024-04-18 23:00:00,442562.17,448950.44760115526,450222.88,450683.260342236,450314.8946851433,450683.34449721477,436013.3451250099,461887.55007730064,439985.41990625,460460.33009375,426788.0790890082,474578.44159546384,426538.7377551011,474091.0516151855,426788.08652355877,474578.60247087077
1,2024-04-19 17:00:00,2024-04-18 23:00:00,447017.65,459061.72349859844,459702.88,459007.6321106873,458403.89310408686,459007.71454081975,446222.66706013866,471900.7799370582,447805.62834375,471600.12165625,435990.95169597975,482024.3125253949,435785.79982717166,481021.98638100206,435990.95808145107,482024.47100018844
1,2024-04-19 18:00:00,2024-04-18 23:00:00,451894.24,466168.9047459241,468415.12,466367.81336325157,465752.4392357571,466367.8944143112,454778.48225752055,477559.3272343277,457871.47746875,478958.77253125,445189.650890195,487545.97583630815,444933.59033008816,486571.2881414261,445189.65606693836,487546.1327616841
1,2024-04-19 19:00:00,2024-04-18 23:00:00,455109.01,473409.3451445176,475442.0,473496.0147315087,473495.88560922863,473496.09557341103,463191.2727438755,483627.4175451597,465451.79903125,485432.20096875,453598.9071189519,493393.12234406546,453554.48770559556,493437.2835128617,453598.91108315805,493393.280063664
1,2024-04-19 20:00:00,2024-04-18 23:00:00,457462.47,482069.86492768175,484380.03,481378.30573612644,481424.6342307996,481378.3886354637,473943.69473166886,490196.03512369463,473951.34531249997,494808.71718750003,463238.97918248177,499517.6322897711,463261.86038964987,499587.4080719494,463238.9823219194,499517.79494900804
1,2024-04-19 21:00:00,2024-04-18 23:00:00,460695.98,486801.7973204805,490781.88,488224.5688674745,487921.65764578694,488224.65320283145,481496.36361993686,492107.23102102417,482511.46728125,499052.28271875,471130.41460343497,505318.72313151404,470937.2446276833,504906.07066389057,471130.5733821068,505318.7330235561
1,2024-04-19 22:00:00,2024-04-18 23:00:00,463895.94,491973.44714583916,487913.28,492349.76219973405,492207.2903502002,492349.8482910037,486742.0220336934,497204.87225798494,480454.0964375,495372.4660625,476782.4600623301,507917.06433713797,476523.6484155054,507890.932284895,476782.7020079089,507916.99457409856
1,2024-04-19 23:00:00,2024-04-18 23:00:00,462350.48,489620.3204049104,487967.4,493257.7620931908,493388.3958429034,493257.8520548582,484478.97878010216,494761.6620297187,480044.04765624995,495890.76484375005,474829.8042270967,511685.7199592849,474997.7654626623,511779.0262231445,474830.0520992691,511685.65201044723
1,2024-04-20 00:00:00,2024-04-18 23:00:00,458097.76,483571.8543336815,480551.53,489230.32731358154,488912.5456672866,489230.43096854835,475442.03854994377,491701.6701174193,470796.43359375,490306.62890625,469897.5529287367,508563.10169842636,470464.4693030268,507360.62203154643,469897.8075659042,508563.05437119247
1,2024-04-20 01:00:00,2024-04-18 23:00:00,456073.02,476381.22576752456,471658.94,478867.345001769,477997.36251863744,478867.4690632008,464685.0901552855,488077.36137976364,458109.80959375005,485208.06540624995,459646.00169731665,498088.6883062214,459742.37739145494,496252.34764581994,459646.2786743792,498088.6594520224
1,2024-04-20 02:00:00,2024-04-18 23:00:00,450100.92,463108.409488995,460413.97,462264.55535964837,461080.2446742856,462264.70250822866,451429.74954695994,474787.06943103,443250.33903125004,477577.59846874996,443582.41287754005,480946.6978417567,443151.7127526156,479008.77659595554,443582.64396637684,480946.7610500805
1,2024-04-20 03:00:00,2024-04-18 23:00:00,435794.18,445516.4237429276,444063.44,441422.64736783307,440156.26684923924,441422.8177584649,434212.2090106877,456820.6384751675,421594.02553125,466532.84946875,425100.6452970851,457744.6494385811,424015.290017713,456297.2436807655,425100.84017514205,457744.79534178774
1,2024-04-20 04:00:00,2024-04-18 23:00:00,417690.76,426211.65328348783,424061.3,418946.77285986126,417949.8167046669,418946.96522577916,414176.4556540804,438246.8509128953,398064.77046875,450057.85453125,403499.11839813786,434394.42732158466,402514.66661372385,433384.9667956099,403499.38621082675,434394.5442407316
1,2024-04-20 05:00:00,2024-04-18 23:00:00,397700.2,405865.09741261194,404992.06,397811.1465667671,396894.37660752365,397811.35928999365,393854.48249250837,417875.7123327155,384144.80315625,425839.32184375,383799.4760866982,411822.81704683596,383115.71245699073,410673.04075805657,383799.7743045086,411822.9442754787
1,2024-04-20 06:00:00,2024-04-18 23:00:00,381156.51,389853.21363086026,383301.88,380194.8543059088,378906.6891204746,380195.08493277605,379391.70756762306,400314.71969409747,362827.14065625,403776.60934375,366621.1520639941,393768.5565478235,364770.02635957906,393043.3518813702,366621.421955834,393768.74790971813
1,2024-04-20 07:00:00,2024-04-18 23:00:00,369841.94,376407.5382901778,367139.75,367351.81536254263,365984.9281223953,367352.0603353664,366557.7005971022,386257.37598325347,350233.6871875,384045.8128125,352516.8634048683,382186.767320217,348700.51937836915,383269.33686642145,352517.1578605483,382186.9628101845
1,2024-04-20 08:00:00,2024-04-18 23:00:00,360969.67,366908.29541897785,357847.3,360704.23364364833,359892.39257116127,360704.48905391357,357030.0745153686,376786.5163225871,343434.31228125,372260.31271875,344419.7048132893,376988.7624740074,340721.44692021626,379063.3382221063,344420.0351915898,376988.94291623734
1,2024-04-20 09:00:00,2024-04-18 23:00:00,356426.59,360496.0809051768,351785.06,361431.1512072633,361033.99567786214,361431.4133090719,347240.29482059093,373751.8669897627,339748.4560625,363821.6689375,344585.4135352126,378276.888879314,341104.49797890335,380963.49337682093,344585.7493679978,378277.077250146
1,2024-04-20 10:00:00,2024-04-18 23:00:00,356047.24,360834.76333232387,354745.56,368782.1075871744,368149.6850272246,368782.3725109793,345079.11753659626,376590.4091280515,340968.3763125,368522.7486875,352670.12155767775,384894.0936166711,351093.0380522817,385206.3320021675,352670.44989361387,384894.29512834473
1,2024-04-20 11:00:00,2024-04-18 23:00:00,360684.14,366708.8154973331,360948.88,380238.8389755898,379165.6119998647,380239.1027475,346010.1528076394,387407.47818702686,344237.19656250003,377660.55343749997,360916.0244554037,399561.6534957759,360094.7819429383,398236.4420567911,360916.2617296789,399561.9437653211
1,2024-04-20 12:00:00,2024-04-18 23:00:00,369649.16,376802.757414207,371156.72,393494.8032303626,392132.8881365625,393495.0629171189,354706.98579694773,398898.5290314663,354745.7314375,387567.7060625,367893.18644530355,419096.42001542164,366473.63014629664,417792.14612682833,367893.42014256556,419096.7056916722
1,2024-04-20 13:00:00,2024-04-18 23:00:00,383207.6,388181.2166784293,384449.38,406869.50402815914,405522.0744409936,406869.7586423607,369163.6344952846,407198.79886157403,371680.33940625,397218.41059375,381763.3723505155,431975.63570580276,381375.2148620636,429668.9340199236,381763.35255751165,431976.1647272098
1,2024-04-20 14:00:00,2024-04-18 23:00:00,396254.44,401141.6955141873,400271.38,419374.913785046,418177.23192765843,419375.16396344674,387904.17503654654,414379.215991828,383806.9279375,416735.8220625,394187.03721295844,444562.7903571336,394212.5311805313,442141.9326747856,394186.98914453405,444563.33878235944
1,2024-04-20 15:00:00,2024-04-18 23:00:00,407135.4,414801.2389758543,416560.84,430530.86742457526,429317.2378313238,430531.113731229,401360.05794997705,428242.42000173155,400001.33728125005,433120.35021874995,406132.0743500216,454929.6604991289,406102.5357719909,452531.93989065674,406132.02430046117,454930.2031619968
1,2024-04-20 16:00:00,2024-04-18 23:00:00,415271.16,424680.0972311164,428367.84,440282.10969971836,438891.58384348766,440282.3521151907,410550.22333135264,438809.9711308801,410311.81984375004,446423.86765624996,419666.3926316684,460897.8267677683,419438.80029039993,458344.3673965754,419666.3407890843,460898.3634412971
1,2024-04-20 17:00:00,2024-04-18 23:00:00,420760.06,432566.8578044259,437402.34,448716.6063837159,447542.5097555452,448716.8448162213,415934.55833119305,449199.1572776587,416896.57725,457908.11025,434078.53929009964,463354.6734773321,433720.7013418041,461364.31816928624,434078.48603786493,463355.2035945776
1,2024-04-20 18:00:00,2024-04-18 23:00:00,424307.31,438652.9907985533,444626.06,456612.9836091625,455908.7190244337,456613.2197240082,420405.55160750996,456900.4299895966,420394.6549375,468857.4700625,441870.7772171292,471355.1900011958,441612.6561528743,470204.7818959931,441871.158610775,471355.2808372413
1,2024-04-20 19:00:00,2024-04-18 23:00:00,424905.0,446716.9170378451,454557.44,464545.363632189,464040.68936896644,464545.5998390868,430169.0391950301,463264.79488066013,429537.3135625,479577.5614375,447846.0081725927,481244.7190917853,447911.90679597226,480169.4719419606,447846.25400583376,481244.9456723399
1,2024-04-20 20:00:00,2024-04-18 23:00:00,426189.26,455726.9832206119,464986.97,472114.330779517,471639.1546971622,472114.5691092089,439948.85215162154,471505.1142896022,440303.494,489670.4435,454427.05752416904,489801.604034865,454117.50320248073,489160.8061918437,454427.31097064156,489801.8272477762
1,2024-04-20 21:00:00,2024-04-18 23:00:00,428030.71,463834.2975445261,471337.88,478512.2710903457,478151.97026201454,478512.5119020673,444268.8007801253,483399.7943089269,441344.41715625,501331.33284375,459887.3454787674,497137.19670192397,459373.6760070231,496930.264517006,459887.82428264915,497137.1995214854
1,2024-04-20 22:00:00,2024-04-18 23:00:00,430658.69,471322.1582166093,475536.88,482769.7128278214,482489.54069048987,482769.9575089857,449411.1445334301,493233.17189978855,445419.03653125005,505654.71346874995,457617.352514811,507922.0731408318,457086.25038299715,507892.8309979826,457617.93536420015,507921.97965377127
1,2024-04-20 23:00:00,2024-04-18 23:00:00,431127.53,473825.84716102586,475186.84,483700.56499831623,483259.1568378679,483700.81638920965,451672.8312793364,495978.8630427153,442409.36534375,507964.32215625,454308.9332711663,513092.1967254662,453401.22317850235,513117.0904972335,454309.53071165184,513092.10206676746
1,2024-04-21 00:00:00,2024-04-18 23:00:00,429145.3,471716.75191858783,470233.25,478883.33279803244,477860.00713237864,478883.6020046919,452289.517921419,491143.98591575667,440478.49596875,499988.00403125,448626.96917073405,509139.6964253308,447008.7861939006,508711.22807085665,448627.57024472574,509139.63376465807
1,2024-04-21 01:00:00,2024-04-18 23:00:00,430392.42,466735.47808265244,467221.56,467674.0317058897,466115.05967346794,467674.32810166216,447852.6425665923,485618.31359871256,444681.97278125,489761.15221875,435334.57808328344,500013.4853284959,432660.4088174661,499569.71052946977,435335.119259266,500013.5369440583
1,2024-04-21 02:00:00,2024-04-18 23:00:00,426180.3,458525.4126743247,459630.3,450791.98648779036,449016.6835640525,450792.3149134337,434214.41648904677,482836.40885960264,436760.21671875,482500.40828125,417761.6209146365,483822.35206094425,415197.0606206525,482836.3065074525,417762.14977859927,483822.4800482681
1,2024-04-21 03:00:00,2024-04-18 23:00:00,414698.04,441455.4770355038,445859.1,430089.11656258843,428442.76523598103,430089.47812273673,417391.07644565334,465519.8776253542,416857.52499999997,474860.66250000003,404325.86821435444,455852.3649108225,402254.01044941554,454631.5200225465,404326.445263255,455852.5109822185
1,2024-04-21 04:00:00,2024-04-18 23:00:00,399392.93,424354.8194241822,425918.25,408024.596885018,406491.5731651971,408024.9909699049,403833.14825666876,444876.4905916956,392809.123875,459027.376125,389325.5028560626,426723.6909139734,387916.115458416,425067.0308719782,389326.0855436564,426723.8963961534
1,2024-04-21 05:00:00,2024-04-18 23:00:00,382954.22,405175.5260818356,403599.9,387013.7993280903,385348.17764755985,387014.2239795484,387788.6888251723,422562.3633384989,372297.12140625,434902.69109375,372840.6423582216,401186.95629795897,370435.60315765266,400260.75213746703,372841.2321645937,401187.21579450305
1,2024-04-21 06:00:00,2024-04-18 23:00:00,369566.76,388739.99964900024,383646.12,369069.39029489935,367334.3638140923,369069.8419150359,377917.2229654873,399562.7763325132,354993.05484374997,412299.19515625003,350632.1510891586,387506.6295006401,346728.6667182222,387940.0609099624,350632.80205979187,387506.88177027996
1,2024-04-21 07:00:00,2024-04-18 23:00:00,359686.23,374372.54892341763,367016.25,356046.70676408417,354591.0018189326,356047.1804031007,365945.7544069538,382799.34343988146,339171.59128125,394860.90871875,333379.503194795,378713.91033337335,329617.35298484674,379564.65065301844,333380.1878166907,378714.17298951064
1,2024-04-21 08:00:00,2024-04-18 23:00:00,352692.68,362931.1689581837,355401.03,349533.8297101313,348416.5651533867,349534.3192789384,353303.0693887924,372559.26852757507,331074.59384375,379727.46865625,324251.3833614537,374816.27605880884,320781.556417867,376051.57388890634,324252.08774768113,374816.5508101957
1,2024-04-21 09:00:00,2024-04-18 23:00:00,348930.84,354770.3250859569,349760.9,349940.6319792659,348829.56118524226,349941.1306277049,341670.29463636555,367870.35553554824,329593.565375,369928.247125,322828.61986974534,377052.64408878644,319350.51819488785,378308.6041755967,322829.2754109804,377052.9858444294
1,2024-04-21 10:00:00,2024-04-18 23:00:00,347319.96,353423.00873887184,345770.4,356208.13308532664,354779.0511368436,356208.6344489438,337253.1188412719,369592.8986364718,325892.63021875,365648.18228125,331332.03994053946,381084.2262301138,328025.7704206743,381532.33185301296,331332.6908927194,381084.5780051682
1,2024-04-21 11:00:00,2024-04-18 23:00:00,351857.03,353881.78440703097,345269.9,366470.90694742126,364713.0284392051,366471.40599569934,334493.5481966144,373270.0206174475,323564.909625,366974.902875,354682.5024541207,378259.3114407218,351615.19845504686,377810.8584233633,354683.1449869275,378259.66700447124
1,2024-04-21 12:00:00,2024-04-18 23:00:00,358464.44,360086.55263006844,354493.38,378862.9773932993,376933.3110453188,378863.4706853944,340973.8785929247,379199.2266672122,332568.22784375004,376418.52215624996,372727.1842106484,384998.77057595016,370309.6829540231,383556.93913661444,372727.76225444913,384999.1791163397
1,2024-04-21 13:00:00,2024-04-18 23:00:00,369331.43,371201.79363956314,367092.44,391745.3236004795,389748.5704544118,391745.8099748406,354714.62344846386,387688.9638306624,341453.2603125,392731.6146875,384375.6830735169,399114.96412744216,381519.5117160634,397977.62919276016,384376.2468026342,399115.373147047
1,2024-04-21 14:00:00,2024-04-18 23:00:00,381080.57,384410.0832540355,378865.8,403988.0587133025,401871.5038777102,403988.5388560606,371425.08624637144,397395.08026169956,349963.933375,407767.691625,392371.90392073465,415604.2135058703,391171.6766472237,412571.3311081967,392372.2433389114,415604.8343732098
1,2024-04-21 15:00:00,2024-04-18 23:00:00,388982.41,397842.88956953556,396264.28,415006.82071684254,412801.2240621169,415007.2951348421,384369.73347239336,411316.04566667776,364799.906625,427728.655875,397911.7255155721,432101.91591811297,396665.15749042295,428937.2906338108,397912.063641038,432102.5266286462
1,2024-04-21 16:00:00,2024-04-18 23:00:00,393644.78,407947.80151037493,408718.75,424753.5909780675,422710.3957336828,424754.05972756725,391966.8621207748,423928.74089997506,375653.8940625,441783.6059375,401104.95753051236,448402.2244256226,399887.19812555966,445533.5933418059,401105.29544292175,448402.82401221275
1,2024-04-21 17:00:00,2024-04-18 23:00:00,396445.23,415956.3034091726,419734.5,433627.73352551553,431966.2746302312,433628.1973185926,396711.9527453341,435200.654073011,385806.79765625,453662.20234375,403861.25984196586,463394.2072090652,402723.51856660924,461209.03069385316,403861.5983744586,463394.7962627266
1,2024-04-21 18:00:00,2024-04-18 23:00:00,398446.16,423760.96711268387,428585.22,442099.8179421791,440782.0194164116,442100.2788409555,401836.4991489801,445685.43507638766,391962.5159375,465207.9215625,406508.0050098627,477691.6308744955,405413.7553423162,476150.283490507,406508.3445897917,477692.2130921193
1,2024-04-21 19:00:00,2024-04-18 23:00:00,399224.99,430357.2207527714,436590.44,450281.7825239112,449160.2026310796,450282.2430923287,407488.16929141973,453226.2722141231,397509.03721875,475671.83778125,410242.52571690053,490321.0393309219,409141.25310671574,489179.15215544344,410242.86586992163,490321.6203147358
1,2024-04-21 20:00:00,2024-04-18 23:00:00,399363.79,436492.57589773735,446422.5,457808.38579211565,456915.07634991035,457808.84853857855,413212.2528913488,459772.8989041259,407127.98740625,485717.01259375,414754.18667496875,500862.58490926254,413755.27491076745,500074.87778905325,414754.69827186223,500862.99880529486
1,2024-04-21 21:00:00,2024-04-18 23:00:00,403243.66,442146.9732461316,455724.6,464199.82512000814,463480.35133956734,464200.2911816244,417329.0524649777,466964.8940272855,414577.9495625,496871.2379375,417247.70276336785,511151.94747664843,416385.76964541094,510574.93303372373,417248.22413338686,511152.35822986194
1,2024-04-21 22:00:00,2024-04-18 23:00:00,409043.58,451417.1659493768,466560.16,468372.34630434803,467579.0311554341,468372.81764949375,423769.0318586022,479065.30004015146,423816.40515625,509303.90734375,419683.8294946735,517060.86311402253,418654.0773924726,516503.9849183956,419684.3606048119,517061.2746941756
1,2024-04-21 23:00:00,2024-04-18 23:00:00,413857.99,458242.2174995231,470768.12,468906.4847632965,467767.7526882465,468906.96532823547,431076.2150782803,485408.21992076584,429450.11534375,512086.13465625,420905.4029189445,516907.5666076485,419313.5932494881,516221.9121270049,420905.93944754614,516907.99120892485
1,2024-04-20 00:00:00,2024-04-19 23:00:00,458097.76,463256.457401831,459007.84,459464.7826673886,460052.88728759723,459464.7860129714,459696.4227798491,466816.4920238129,456699.632375,461316.055125,457680.8366738987,461248.72866087855,457969.510944508,462136.26363068644,457680.85118769656,461248.7208382463
1,2024-04-20 01:00:00,2024-04-19 23:00:00,456073.02,461766.2605129797,454178.8,453602.7556604702,454185.2557929462,453602.76355037827,455050.9230266442,468481.5979993152,448364.20590625005,459993.41909375,446324.1148314719,460881.3964894686,446780.8402230326,461589.67136285984,446324.13155523496,460881.3955455216
