index,respondent,type,value,value-units,y
2023-09-24 21:00:00,US48,D,514311,megawatthours,514311.0
2023-09-24 22:00:00,US48,D,521812,megawatthours,521812.0
2023-09-24 23:00:00,US48,D,523612,megawatthours,523612.0
2023-09-25 00:00:00,US48,D,518915,megawatthours,518915.0
2023-09-25 01:00:00,US48,D,511617,megawatthours,511617.0
2023-09-25 02:00:00,US48,D,494706,megawatthours,494706.0
2023-09-25 03:00:00,US48,D,471977,megawatthours,471977.0
2023-09-25 04:00:00,US48,D,447333,megawatthours,447333.0
2023-09-25 05:00:00,US48,D,423806,megawatthours,423806.0
2023-09-25 06:00:00,US48,D,403264,megawatthours,403264.0
2023-09-25 07:00:00,US48,D,388761,megawatthours,388761.0
2023-09-25 08:00:00,US48,D,379162,megawatthours,379162.0
2023-09-25 09:00:00,US48,D,375902,megawatthours,375902.0
2023-09-25 10:00:00,US48,D,381200,megawatthours,381200.0
2023-09-25 11:00:00,US48,D,398627,megawatthours,398627.0
2023-09-25 12:00:00,US48,D,417396,megawatthours,417396.0
2023-09-25 13:00:00,US48,D,432247,megawatthours,432247.0
2023-09-25 14:00:00,US48,D,447084,megawatthours,447084.0
2023-09-25 15:00:00,US48,D,464249,megawatthours,464249.0
2023-09-25 16:00:00,US48,D,482196,megawatthours,482196.0
2023-09-25 17:00:00,US48,D,501850,megawatthours,501850.0
2023-09-25 18:00:00,US48,D,520241,megawatthours,520241.0
2023-09-25 19:00:00,US48,D,536038,megawatthours,536038.0
2023-09-25 20:00:00,US48,D,546763,megawatthours,546763.0
2023-09-25 21:00:00,US48,D,554237,megawatthours,554237.0
2023-09-25 22:00:00,US48,D,558104,megawatthours,558104.0
2023-09-25 23:00:00,US48,D,554275,megawatthours,554275.0
2023-09-26 00:00:00,US48,D,546444,megawatthours,546444.0
2023-09-26 01:00:00,US48,D,534144,megawatthours,534144.0
2023-09-26 02:00:00,US48,D,513608,megawatthours,513608.0
2023-09-26 03:00:00,US48,D,489136,megawatthours,489136.0
2023-09-26 04:00:00,US48,D,461280,megawatthours,461280.0
2023-09-26 05:00:00,US48,D,434006,megawatthours,434006.0
2023-09-26 06:00:00,US48,D,412863,megawatthours,412863.0
2023-09-26 07:00:00,US48,D,396938,megawatthours,396938.0
2023-09-26 08:00:00,US48,D,386193,megawatthours,386193.0
2023-09-26 09:00:00,US48,D,382517,megawatthours,382517.0
2023-09-26 10:00:00,US48,D,387509,megawatthours,387509.0
2023-09-26 11:00:00,US48,D,406151,megawatthours,406151.0
2023-09-26 12:00:00,US48,D,423755,megawatthours,423755.0
2023-09-26 13:00:00,US48,D,434422,megawatthours,434422.0
2023-09-26 14:00:00,US48,D,447265,megawatthours,447265.0
2023-09-26 15:00:00,US48,D,464248,megawatthours,464248.0
2023-09-26 16:00:00,US48,D,481623,megawatthours,481623.0
2023-09-26 17:00:00,US48,D,499578,megawatthours,499578.0
2023-09-26 18:00:00,US48,D,514804,megawatthours,514804.0
2023-09-26 19:00:00,US48,D,527274,megawatthours,527274.0
2023-09-26 20:00:00,US48,D,537512,megawatthours,537512.0
2023-09-26 21:00:00,US48,D,546357,megawatthours,546357.0
2023-09-26 22:00:00,US48,D,550441,megawatthours,550441.0
2023-09-26 23:00:00,US48,D,548832,megawatthours,548832.0
2023-09-27 00:00:00,US48,D,543177,megawatthours,543177.0
2023-09-27 01:00:00,US48,D,532380,megawatthours,532380.0
2023-09-27 02:00:00,US48,D,513893,megawatthours,513893.0
2023-09-27 03:00:00,US48,D,487963,megawatthours,487963.0
2023-09-27 04:00:00,US48,D,458602,megawatthours,458602.0
2023-09-27 05:00:00,US48,D,432181,megawatthours,432181.0
2023-09-27 06:00:00,US48,D,411793,megawatthours,411793.0
2023-09-27 07:00:00,US48,D,395742,megawatthours,395742.0
2023-09-27 08:00:00,US48,D,385299,megawatthours,385299.0
2023-09-27 09:00:00,US48,D,381284,megawatthours,381284.0
2023-09-27 10:00:00,US48,D,387006,megawatthours,387006.0
2023-09-27 11:00:00,US48,D,404333,megawatthours,404333.0
2023-09-27 12:00:00,US48,D,423197,megawatthours,423197.0
2023-09-27 13:00:00,US48,D,432044,megawatthours,432044.0
2023-09-27 14:00:00,US48,D,441235,megawatthours,441235.0
2023-09-27 15:00:00,US48,D,454072,megawatthours,454072.0
2023-09-27 16:00:00,US48,D,467465,megawatthours,467465.0
2023-09-27 17:00:00,US48,D,482848,megawatthours,482848.0
2023-09-27 18:00:00,US48,D,496411,megawatthours,496411.0
2023-09-27 19:00:00,US48,D,509864,megawatthours,509864.0
2023-09-27 20:00:00,US48,D,519679,megawatthours,519679.0
2023-09-27 21:00:00,US48,D,529181,megawatthours,529181.0
2023-09-27 22:00:00,US48,D,535335,megawatthours,535335.0
2023-09-27 23:00:00,US48,D,535275,megawatthours,535275.0
2023-09-28 00:00:00,US48,D,532336,megawatthours,532336.0
2023-09-28 01:00:00,US48,D,523687,megawatthours,523687.0
2023-09-28 02:00:00,US48,D,505360,megawatthours,505360.0
2023-09-28 03:00:00,US48,D,481375,megawatthours,481375.0
2023-09-28 04:00:00,US48,D,455267,megawatthours,455267.0
2023-09-28 05:00:00,US48,D,430088,megawatthours,430088.0
2023-09-28 06:00:00,US48,D,409155,megawatthours,409155.0
2023-09-28 07:00:00,US48,D,393862,megawatthours,393862.0
2023-09-28 08:00:00,US48,D,383108,megawatthours,383108.0
2023-09-28 09:00:00,US48,D,378488,megawatthours,378488.0
2023-09-28 10:00:00,US48,D,384814,megawatthours,384814.0
2023-09-28 11:00:00,US48,D,402043,megawatthours,402043.0
2023-09-28 12:00:00,US48,D,420854,megawatthours,420854.0
2023-09-28 13:00:00,US48,D,431184,megawatthours,431184.0
2023-09-28 14:00:00,US48,D,441188,megawatthours,441188.0
2023-09-28 15:00:00,US48,D,454908,megawatthours,454908.0
2023-09-28 16:00:00,US48,D,469964,megawatthours,469964.0
2023-09-28 17:00:00,US48,D,484361,megawatthours,484361.0
2023-09-28 18:00:00,US48,D,497891,megawatthours,497891.0
2023-09-28 19:00:00,US48,D,509663,megawatthours,509663.0
2023-09-28 20:00:00,US48,D,521010,megawatthours,521010.0
2023-09-28 21:00:00,US48,D,531197,megawatthours,531197.0
2023-09-28 22:00:00,US48,D,534646,megawatthours,534646.0
2023-09-28 23:00:00,US48,D,538230,megawatthours,538230.0
2023-09-29 00:00:00,US48,D,533742,megawatthours,533742.0
2023-09-29 01:00:00,US48,D,525747,megawatthours,525747.0
2023-09-29 02:00:00,US48,D,508438,megawatthours,508438.0
2023-09-29 03:00:00,US48,D,484577,megawatthours,484577.0
2023-09-29 04:00:00,US48,D,458987,megawatthours,458987.0
2023-09-29 05:00:00,US48,D,433570,megawatthours,433570.0
2023-09-29 06:00:00,US48,D,412096,megawatthours,412096.0
2023-09-29 07:00:00,US48,D,396674,megawatthours,396674.0
2023-09-29 08:00:00,US48,D,385837,megawatthours,385837.0
2023-09-29 09:00:00,US48,D,381207,megawatthours,381207.0
2023-09-29 10:00:00,US48,D,385690,megawatthours,385690.0
2023-09-29 11:00:00,US48,D,402378,megawatthours,402378.0
2023-09-29 12:00:00,US48,D,420998,megawatthours,420998.0
2023-09-29 13:00:00,US48,D,432702,megawatthours,432702.0
2023-09-29 14:00:00,US48,D,447008,megawatthours,447008.0
2023-09-29 15:00:00,US48,D,464279,megawatthours,464279.0
2023-09-29 16:00:00,US48,D,481338,megawatthours,481338.0
2023-09-29 17:00:00,US48,D,498179,megawatthours,498179.0
2023-09-29 18:00:00,US48,D,514531,megawatthours,514531.0
2023-09-29 19:00:00,US48,D,527731,megawatthours,527731.0
2023-09-29 20:00:00,US48,D,538123,megawatthours,538123.0
2023-09-29 21:00:00,US48,D,546603,megawatthours,546603.0
2023-09-29 22:00:00,US48,D,551249,megawatthours,551249.0
2023-09-29 23:00:00,US48,D,545330,megawatthours,545330.0
2023-09-30 00:00:00,US48,D,533269,megawatthours,533269.0
2023-09-30 01:00:00,US48,D,518525,megawatthours,518525.0
2023-09-30 02:00:00,US48,D,498804,megawatthours,498804.0
2023-09-30 03:00:00,US48,D,476806,megawatthours,476806.0
2023-09-30 04:00:00,US48,D,454235,megawatthours,454235.0
2023-09-30 05:00:00,US48,D,430013,megawatthours,430013.0
2023-09-30 06:00:00,US48,D,409874,megawatthours,409874.0
2023-09-30 07:00:00,US48,D,393021,megawatthours,393021.0
2023-09-30 08:00:00,US48,D,380950,megawatthours,380950.0
2023-09-30 09:00:00,US48,D,374707,megawatthours,374707.0
2023-09-30 10:00:00,US48,D,372471,megawatthours,372471.0
2023-09-30 11:00:00,US48,D,376000,megawatthours,376000.0
2023-09-30 12:00:00,US48,D,382723,megawatthours,382723.0
2023-09-30 13:00:00,US48,D,393058,megawatthours,393058.0
2023-09-30 14:00:00,US48,D,411100,megawatthours,411100.0
2023-09-30 15:00:00,US48,D,431773,megawatthours,431773.0
2023-09-30 16:00:00,US48,D,453106,megawatthours,453106.0
2023-09-30 17:00:00,US48,D,473616,megawatthours,473616.0
2023-09-30 18:00:00,US48,D,492456,megawatthours,492456.0
2023-09-30 19:00:00,US48,D,506820,megawatthours,506820.0
2023-09-30 20:00:00,US48,D,518470,megawatthours,518470.0
2023-09-30 21:00:00,US48,D,528177,megawatthours,528177.0
2023-09-30 22:00:00,US48,D,532200,megawatthours,532200.0
2023-09-30 23:00:00,US48,D,527414,megawatthours,527414.0
2023-10-01 00:00:00,US48,D,514875,megawatthours,514875.0
2023-10-01 01:00:00,US48,D,499792,megawatthours,499792.0
2023-10-01 02:00:00,US48,D,480514,megawatthours,480514.0
2023-10-01 03:00:00,US48,D,461245,megawatthours,461245.0
2023-10-01 04:00:00,US48,D,440380,megawatthours,440380.0
2023-10-01 05:00:00,US48,D,416793,megawatthours,416793.0
2023-10-01 06:00:00,US48,D,398319,megawatthours,398319.0
2023-10-01 07:00:00,US48,D,382771,megawatthours,382771.0
2023-10-01 08:00:00,US48,D,371552,megawatthours,371552.0
2023-10-01 09:00:00,US48,D,364071,megawatthours,364071.0
2023-10-01 10:00:00,US48,D,360608,megawatthours,360608.0
2023-10-01 11:00:00,US48,D,361524,megawatthours,361524.0
2023-10-01 12:00:00,US48,D,365944,megawatthours,365944.0
2023-10-01 13:00:00,US48,D,375843,megawatthours,375843.0
2023-10-01 14:00:00,US48,D,392182,megawatthours,392182.0
2023-10-01 15:00:00,US48,D,411851,megawatthours,411851.0
2023-10-01 16:00:00,US48,D,433435,megawatthours,433435.0
2023-10-01 17:00:00,US48,D,457643,megawatthours,457643.0
2023-10-01 18:00:00,US48,D,478239,megawatthours,478239.0
2023-10-01 19:00:00,US48,D,495095,megawatthours,495095.0
2023-10-01 20:00:00,US48,D,508623,megawatthours,508623.0
2023-10-01 21:00:00,US48,D,521116,megawatthours,521116.0
2023-10-01 22:00:00,US48,D,528980,megawatthours,528980.0
2023-10-01 23:00:00,US48,D,527023,megawatthours,527023.0
2023-10-02 00:00:00,US48,D,519367,megawatthours,519367.0
2023-10-02 01:00:00,US48,D,507401,megawatthours,507401.0
2023-10-02 02:00:00,US48,D,488227,megawatthours,488227.0
2023-10-02 03:00:00,US48,D,465318,megawatthours,465318.0
2023-10-02 04:00:00,US48,D,438960,megawatthours,438960.0
2023-10-02 05:00:00,US48,D,413882,megawatthours,413882.0
2023-10-02 06:00:00,US48,D,394277,megawatthours,394277.0
2023-10-02 07:00:00,US48,D,380252,megawatthours,380252.0
2023-10-02 08:00:00,US48,D,370609,megawatthours,370609.0
2023-10-02 09:00:00,US48,D,367615,megawatthours,367615.0
2023-10-02 10:00:00,US48,D,374317,megawatthours,374317.0
2023-10-02 11:00:00,US48,D,393018,megawatthours,393018.0
2023-10-02 12:00:00,US48,D,411778,megawatthours,411778.0
2023-10-02 13:00:00,US48,D,423267,megawatthours,423267.0
2023-10-02 14:00:00,US48,D,437182,megawatthours,437182.0
2023-10-02 15:00:00,US48,D,456944,megawatthours,456944.0
2023-10-02 16:00:00,US48,D,477739,megawatthours,477739.0
2023-10-02 17:00:00,US48,D,498838,megawatthours,498838.0
2023-10-02 18:00:00,US48,D,519134,megawatthours,519134.0
2023-10-02 19:00:00,US48,D,535226,megawatthours,535226.0
2023-10-02 20:00:00,US48,D,549429,megawatthours,549429.0
2023-10-02 21:00:00,US48,D,560834,megawatthours,560834.0
2023-10-02 22:00:00,US48,D,564635,megawatthours,564635.0
2023-10-02 23:00:00,US48,D,557070,megawatthours,557070.0
2023-10-03 00:00:00,US48,D,545995,megawatthours,545995.0
2023-10-03 01:00:00,US48,D,531488,megawatthours,531488.0
2023-10-03 02:00:00,US48,D,509906,megawatthours,509906.0
2023-10-03 03:00:00,US48,D,483054,megawatthours,483054.0
2023-10-03 04:00:00,US48,D,452606,megawatthours,452606.0
2023-10-03 05:00:00,US48,D,425041,megawatthours,425041.0
2023-10-03 06:00:00,US48,D,403534,megawatthours,403534.0
2023-10-03 07:00:00,US48,D,387753,megawatthours,387753.0
2023-10-03 08:00:00,US48,D,376900,megawatthours,376900.0
2023-10-03 09:00:00,US48,D,373202,megawatthours,373202.0
2023-10-03 10:00:00,US48,D,379269,megawatthours,379269.0
2023-10-03 11:00:00,US48,D,398012,megawatthours,398012.0
2023-10-03 12:00:00,US48,D,415939,megawatthours,415939.0
2023-10-03 13:00:00,US48,D,426671,megawatthours,426671.0
2023-10-03 14:00:00,US48,D,438375,megawatthours,438375.0
2023-10-03 15:00:00,US48,D,455545,megawatthours,455545.0
2023-10-03 16:00:00,US48,D,474723,megawatthours,474723.0
2023-10-03 17:00:00,US48,D,494559,megawatthours,494559.0
2023-10-03 18:00:00,US48,D,514607,megawatthours,514607.0
2023-10-03 19:00:00,US48,D,531439,megawatthours,531439.0
2023-10-03 20:00:00,US48,D,545612,megawatthours,545612.0
2023-10-03 21:00:00,US48,D,555710,megawatthours,555710.0
2023-10-03 22:00:00,US48,D,561532,megawatthours,561532.0
2023-10-03 23:00:00,US48,D,554961,megawatthours,554961.0
2023-10-04 00:00:00,US48,D,545180,megawatthours,545180.0
2023-10-04 01:00:00,US48,D,533626,megawatthours,533626.0
2023-10-04 02:00:00,US48,D,512245,megawatthours,512245.0
2023-10-04 03:00:00,US48,D,487664,megawatthours,487664.0
2023-10-04 04:00:00,US48,D,458464,megawatthours,458464.0
2023-10-04 05:00:00,US48,D,431130,megawatthours,431130.0
2023-10-04 06:00:00,US48,D,410489,megawatthours,410489.0
2023-10-04 07:00:00,US48,D,394049,megawatthours,394049.0
2023-10-04 08:00:00,US48,D,383897,megawatthours,383897.0
2023-10-04 09:00:00,US48,D,379644,megawatthours,379644.0
2023-10-04 10:00:00,US48,D,385770,megawatthours,385770.0
2023-10-04 11:00:00,US48,D,405205,megawatthours,405205.0
2023-10-04 12:00:00,US48,D,424184,megawatthours,424184.0
2023-10-04 13:00:00,US48,D,435637,megawatthours,435637.0
2023-10-04 14:00:00,US48,D,449070,megawatthours,449070.0
2023-10-04 15:00:00,US48,D,467338,megawatthours,467338.0
2023-10-04 16:00:00,US48,D,484710,megawatthours,484710.0
2023-10-04 17:00:00,US48,D,503676,megawatthours,503676.0
2023-10-04 18:00:00,US48,D,520207,megawatthours,520207.0
2023-10-04 19:00:00,US48,D,534064,megawatthours,534064.0
2023-10-04 20:00:00,US48,D,545891,megawatthours,545891.0
2023-10-04 21:00:00,US48,D,554198,megawatthours,554198.0
2023-10-04 22:00:00,US48,D,556663,megawatthours,556663.0
2023-10-04 23:00:00,US48,D,551010,megawatthours,551010.0
2023-10-05 00:00:00,US48,D,544615,megawatthours,544615.0
2023-10-05 01:00:00,US48,D,534185,megawatthours,534185.0
2023-10-05 02:00:00,US48,D,513681,megawatthours,513681.0
2023-10-05 03:00:00,US48,D,486417,megawatthours,486417.0
2023-10-05 04:00:00,US48,D,457340,megawatthours,457340.0
2023-10-05 05:00:00,US48,D,431546,megawatthours,431546.0
2023-10-05 06:00:00,US48,D,410749,megawatthours,410749.0
2023-10-05 07:00:00,US48,D,393599,megawatthours,393599.0
2023-10-05 08:00:00,US48,D,383312,megawatthours,383312.0
2023-10-05 09:00:00,US48,D,378726,megawatthours,378726.0
2023-10-05 10:00:00,US48,D,384719,megawatthours,384719.0
2023-10-05 11:00:00,US48,D,402309,megawatthours,402309.0
2023-10-05 12:00:00,US48,D,419787,megawatthours,419787.0
2023-10-05 13:00:00,US48,D,430908,megawatthours,430908.0
2023-10-05 14:00:00,US48,D,443211,megawatthours,443211.0
2023-10-05 15:00:00,US48,D,454900,megawatthours,454900.0
2023-10-05 16:00:00,US48,D,467410,megawatthours,467410.0
2023-10-05 17:00:00,US48,D,480211,megawatthours,480211.0
2023-10-05 18:00:00,US48,D,491705,megawatthours,491705.0
2023-10-05 19:00:00,US48,D,501040,megawatthours,501040.0
2023-10-05 20:00:00,US48,D,508951,megawatthours,508951.0
2023-10-05 21:00:00,US48,D,516147,megawatthours,516147.0
2023-10-05 22:00:00,US48,D,520730,megawatthours,520730.0
2023-10-05 23:00:00,US48,D,519819,megawatthours,519819.0
2023-10-06 00:00:00,US48,D,518785,megawatthours,518785.0
2023-10-06 01:00:00,US48,D,512413,megawatthours,512413.0
2023-10-06 02:00:00,US48,D,496792,megawatthours,496792.0
2023-10-06 03:00:00,US48,D,473786,megawatthours,473786.0
2023-10-06 04:00:00,US48,D,445880,megawatthours,445880.0
2023-10-06 05:00:00,US48,D,420332,megawatthours,420332.0
2023-10-06 06:00:00,US48,D,401338,megawatthours,401338.0
2023-10-06 07:00:00,US48,D,385766,megawatthours,385766.0
2023-10-06 08:00:00,US48,D,375532,megawatthours,375532.0
2023-10-06 09:00:00,US48,D,372155,megawatthours,372155.0
2023-10-06 10:00:00,US48,D,376829,megawatthours,376829.0
2023-10-06 11:00:00,US48,D,393533,megawatthours,393533.0
2023-10-06 12:00:00,US48,D,411665,megawatthours,411665.0
2023-10-06 13:00:00,US48,D,425565,megawatthours,425565.0
2023-10-06 14:00:00,US48,D,438618,megawatthours,438618.0
2023-10-06 15:00:00,US48,D,452242,megawatthours,452242.0
2023-10-06 16:00:00,US48,D,464679,megawatthours,464679.0
2023-10-06 17:00:00,US48,D,477908,megawatthours,477908.0
2023-10-06 18:00:00,US48,D,488524,megawatthours,488524.0
2023-10-06 19:00:00,US48,D,496354,megawatthours,496354.0
2023-10-06 20:00:00,US48,D,503425,megawatthours,503425.0
2023-10-06 21:00:00,US48,D,508736,megawatthours,508736.0
2023-10-06 22:00:00,US48,D,510182,megawatthours,510182.0
2023-10-06 23:00:00,US48,D,506416,megawatthours,506416.0
2023-10-07 00:00:00,US48,D,500914,megawatthours,500914.0
2023-10-07 01:00:00,US48,D,493007,megawatthours,493007.0
2023-10-07 02:00:00,US48,D,476402,megawatthours,476402.0
2023-10-07 03:00:00,US48,D,455330,megawatthours,455330.0
2023-10-07 04:00:00,US48,D,431901,megawatthours,431901.0
2023-10-07 05:00:00,US48,D,408178,megawatthours,408178.0
2023-10-07 06:00:00,US48,D,389312,megawatthours,389312.0
2023-10-07 07:00:00,US48,D,374501,megawatthours,374501.0
2023-10-07 08:00:00,US48,D,363908,megawatthours,363908.0
2023-10-07 09:00:00,US48,D,357542,megawatthours,357542.0
2023-10-07 10:00:00,US48,D,356302,megawatthours,356302.0
2023-10-07 11:00:00,US48,D,360145,megawatthours,360145.0
2023-10-07 12:00:00,US48,D,367855,megawatthours,367855.0
2023-10-07 13:00:00,US48,D,379801,megawatthours,379801.0
2023-10-07 14:00:00,US48,D,393507,megawatthours,393507.0
2023-10-07 15:00:00,US48,D,405029,megawatthours,405029.0
2023-10-07 16:00:00,US48,D,413626,megawatthours,413626.0
2023-10-07 17:00:00,US48,D,420616,megawatthours,420616.0
2023-10-07 18:00:00,US48,D,423387,megawatthours,423387.0
2023-10-07 19:00:00,US48,D,426184,megawatthours,426184.0
2023-10-07 20:00:00,US48,D,428724,megawatthours,428724.0
2023-10-07 21:00:00,US48,D,433188,megawatthours,433188.0
2023-10-07 22:00:00,US48,D,437566,megawatthours,437566.0
2023-10-07 23:00:00,US48,D,439961,megawatthours,439961.0
2023-10-08 00:00:00,US48,D,443157,megawatthours,443157.0
2023-10-08 01:00:00,US48,D,440614,megawatthours,440614.0
2023-10-08 02:00:00,US48,D,430490,megawatthours,430490.0
2023-10-08 03:00:00,US48,D,414228,megawatthours,414228.0
2023-10-08 04:00:00,US48,D,395021,megawatthours,395021.0
2023-10-08 05:00:00,US48,D,376189,megawatthours,376189.0
2023-10-08 06:00:00,US48,D,361241,megawatthours,361241.0
2023-10-08 07:00:00,US48,D,350483,megawatthours,350483.0
2023-10-08 08:00:00,US48,D,342576,megawatthours,342576.0
2023-10-08 09:00:00,US48,D,338280,megawatthours,338280.0
2023-10-08 10:00:00,US48,D,337809,megawatthours,337809.0
2023-10-08 11:00:00,US48,D,341160,megawatthours,341160.0
2023-10-08 12:00:00,US48,D,347785,megawatthours,347785.0
2023-10-08 13:00:00,US48,D,357529,megawatthours,357529.0
2023-10-08 14:00:00,US48,D,368028,megawatthours,368028.0
2023-10-08 15:00:00,US48,D,375223,megawatthours,375223.0
2023-10-08 16:00:00,US48,D,381395,megawatthours,381395.0
2023-10-08 17:00:00,US48,D,388420,megawatthours,388420.0
2023-10-08 18:00:00,US48,D,394965,megawatthours,394965.0
2023-10-08 19:00:00,US48,D,398541,megawatthours,398541.0
2023-10-08 20:00:00,US48,D,404070,megawatthours,404070.0
2023-10-08 21:00:00,US48,D,413700,megawatthours,413700.0
2023-10-08 22:00:00,US48,D,425233,megawatthours,425233.0
2023-10-08 23:00:00,US48,D,434591,megawatthours,434591.0
2023-10-09 00:00:00,US48,D,442750,megawatthours,442750.0
2023-10-09 01:00:00,US48,D,443205,megawatthours,443205.0
2023-10-09 02:00:00,US48,D,432221,megawatthours,432221.0
2023-10-09 03:00:00,US48,D,414902,megawatthours,414902.0
2023-10-09 04:00:00,US48,D,394709,megawatthours,394709.0
2023-10-09 05:00:00,US48,D,375301,megawatthours,375301.0
2023-10-09 06:00:00,US48,D,360896,megawatthours,360896.0
2023-10-09 07:00:00,US48,D,351302,megawatthours,351302.0
2023-10-09 08:00:00,US48,D,345022,megawatthours,345022.0
2023-10-09 09:00:00,US48,D,345236,megawatthours,345236.0
2023-10-09 10:00:00,US48,D,353920,megawatthours,353920.0
2023-10-09 11:00:00,US48,D,373526,megawatthours,373526.0
2023-10-09 12:00:00,US48,D,394307,megawatthours,394307.0
2023-10-09 13:00:00,US48,D,406671,megawatthours,406671.0
2023-10-09 14:00:00,US48,D,414143,megawatthours,414143.0
2023-10-09 15:00:00,US48,D,418591,megawatthours,418591.0
2023-10-09 16:00:00,US48,D,423414,megawatthours,423414.0
2023-10-09 17:00:00,US48,D,429186,megawatthours,429186.0
2023-10-09 18:00:00,US48,D,435130,megawatthours,435130.0
2023-10-09 19:00:00,US48,D,441008,megawatthours,441008.0
2023-10-09 20:00:00,US48,D,448472,megawatthours,448472.0
2023-10-09 21:00:00,US48,D,457498,megawatthours,457498.0
2023-10-09 22:00:00,US48,D,463991,megawatthours,463991.0
2023-10-09 23:00:00,US48,D,472560,megawatthours,472560.0
2023-10-10 00:00:00,US48,D,474217,megawatthours,474217.0
2023-10-10 01:00:00,US48,D,469928,megawatthours,469928.0
2023-10-10 02:00:00,US48,D,455308,megawatthours,455308.0
2023-10-10 03:00:00,US48,D,434578,megawatthours,434578.0
2023-10-10 04:00:00,US48,D,412470,megawatthours,412470.0
2023-10-10 05:00:00,US48,D,392516,megawatthours,392516.0
2023-10-10 06:00:00,US48,D,376659,megawatthours,376659.0
2023-10-10 07:00:00,US48,D,365340,megawatthours,365340.0
2023-10-10 08:00:00,US48,D,358788,megawatthours,358788.0
2023-10-10 09:00:00,US48,D,357503,megawatthours,357503.0
2023-10-10 10:00:00,US48,D,365004,megawatthours,365004.0
2023-10-10 11:00:00,US48,D,385409,megawatthours,385409.0
2023-10-10 12:00:00,US48,D,406785,megawatthours,406785.0
2023-10-10 13:00:00,US48,D,417359,megawatthours,417359.0
2023-10-10 14:00:00,US48,D,422110,megawatthours,422110.0
2023-10-10 15:00:00,US48,D,427452,megawatthours,427452.0
2023-10-10 16:00:00,US48,D,434035,megawatthours,434035.0
2023-10-10 17:00:00,US48,D,440709,megawatthours,440709.0
2023-10-10 18:00:00,US48,D,448277,megawatthours,448277.0
2023-10-10 19:00:00,US48,D,453415,megawatthours,453415.0
2023-10-10 20:00:00,US48,D,459095,megawatthours,459095.0
2023-10-10 21:00:00,US48,D,465601,megawatthours,465601.0
2023-10-10 22:00:00,US48,D,470375,megawatthours,470375.0
2023-10-10 23:00:00,US48,D,472995,megawatthours,472995.0
2023-10-11 00:00:00,US48,D,476484,megawatthours,476484.0
2023-10-11 01:00:00,US48,D,473446,megawatthours,473446.0
2023-10-11 02:00:00,US48,D,459929,megawatthours,459929.0
2023-10-11 03:00:00,US48,D,439739,megawatthours,439739.0
2023-10-11 04:00:00,US48,D,417415,megawatthours,417415.0
2023-10-11 05:00:00,US48,D,398308,megawatthours,398308.0
2023-10-11 06:00:00,US48,D,382295,megawatthours,382295.0
2023-10-11 07:00:00,US48,D,369665,megawatthours,369665.0
2023-10-11 08:00:00,US48,D,362581,megawatthours,362581.0
2023-10-11 09:00:00,US48,D,361072,megawatthours,361072.0
2023-10-11 10:00:00,US48,D,369267,megawatthours,369267.0
2023-10-11 11:00:00,US48,D,389722,megawatthours,389722.0
2023-10-11 12:00:00,US48,D,410965,megawatthours,410965.0
2023-10-11 13:00:00,US48,D,421598,megawatthours,421598.0
2023-10-11 14:00:00,US48,D,425970,megawatthours,425970.0
2023-10-11 15:00:00,US48,D,432535,megawatthours,432535.0
2023-10-11 16:00:00,US48,D,437175,megawatthours,437175.0
2023-10-11 17:00:00,US48,D,441994,megawatthours,441994.0
2023-10-11 18:00:00,US48,D,446100,megawatthours,446100.0
2023-10-11 19:00:00,US48,D,448408,megawatthours,448408.0
2023-10-11 20:00:00,US48,D,451400,megawatthours,451400.0
2023-10-11 21:00:00,US48,D,454984,megawatthours,454984.0
2023-10-11 22:00:00,US48,D,459559,megawatthours,459559.0
2023-10-11 23:00:00,US48,D,463287,megawatthours,463287.0
2023-10-12 00:00:00,US48,D,466993,megawatthours,466993.0
2023-10-12 01:00:00,US48,D,463854,megawatthours,463854.0
2023-10-12 02:00:00,US48,D,452827,megawatthours,452827.0
2023-10-12 03:00:00,US48,D,434750,megawatthours,434750.0
2023-10-12 04:00:00,US48,D,413910,megawatthours,413910.0
2023-10-12 05:00:00,US48,D,395881,megawatthours,395881.0
2023-10-12 06:00:00,US48,D,380204,megawatthours,380204.0
2023-10-12 07:00:00,US48,D,369693,megawatthours,369693.0
2023-10-12 08:00:00,US48,D,362746,megawatthours,362746.0
2023-10-12 09:00:00,US48,D,362159,megawatthours,362159.0
2023-10-12 10:00:00,US48,D,369196,megawatthours,369196.0
2023-10-12 11:00:00,US48,D,388952,megawatthours,388952.0
2023-10-12 12:00:00,US48,D,410868,megawatthours,410868.0
2023-10-12 13:00:00,US48,D,422214,megawatthours,422214.0
2023-10-12 14:00:00,US48,D,428686,megawatthours,428686.0
2023-10-12 15:00:00,US48,D,437199,megawatthours,437199.0
2023-10-12 16:00:00,US48,D,443117,megawatthours,443117.0
2023-10-12 17:00:00,US48,D,446742,megawatthours,446742.0
2023-10-12 18:00:00,US48,D,450628,megawatthours,450628.0
2023-10-12 19:00:00,US48,D,453244,megawatthours,453244.0
2023-10-12 20:00:00,US48,D,456995,megawatthours,456995.0
2023-10-12 21:00:00,US48,D,463220,megawatthours,463220.0
2023-10-12 22:00:00,US48,D,468707,megawatthours,468707.0
2023-10-12 23:00:00,US48,D,472030,megawatthours,472030.0
2023-10-13 00:00:00,US48,D,475166,megawatthours,475166.0
2023-10-13 01:00:00,US48,D,471424,megawatthours,471424.0
